股票代码,企业名称,年份,数字化转型指数(0-100分),人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数,总词频数
000970,中科三环,2021,0,0,0,0,0,0,0
000971,ST高升,2021,0,0,0,0,0,0,0
000972,＊ST中基,2021,0,0,0,0,0,4,4
000973,佛塑科技,2021,0,0,0,0,0,1,1
000975,银泰黄金,2021,0,0,0,0,0,0,0
000976,ST华铁,2021,0,0,0,0,0,0,0
000977,浪潮信息,2021,19,14,49,72,0,0,135
000978,桂林旅游,2021,0,0,1,1,0,1,3
000980,＊ST众泰,2021,0,2,0,0,0,0,2
000981,＊ST银亿,2021,0,0,0,0,0,0,0
000982,中银绒业,2021,1,0,0,4,0,0,4
000983,山西焦煤,2021,0,0,0,0,0,0,0
000985,大庆华科,2021,0,0,0,0,0,0,0
000987,越秀金控,2021,0,0,0,0,0,0,0
000988,华工科技,2021,0,0,0,0,0,0,0
000989,九芝堂,2021,1,0,0,0,0,8,8
000990,诚志股份,2021,0,0,0,0,0,0,0
000993,闽东电力,2021,0,0,0,0,0,0,0
000995,皇台酒业,2021,0,0,0,0,0,0,0
000996,中国中期,2021,1,1,1,1,0,1,4
000997,新大陆,2021,16,9,31,32,5,23,100
000998,隆平高科,2021,0,0,0,0,0,0,0
000999,华润三九,2021,0,0,0,0,0,0,0
001201,东瑞股份,2021,0,0,0,0,0,0,0
001202,炬申股份,2021,0,0,0,0,0,1,1
001203,大中矿业,2021,0,0,0,0,0,0,0
001205,盛航股份,2021,2,1,10,2,0,0,13
001206,依依股份,2021,0,1,0,0,0,0,1
001207,联科科技,2021,0,0,0,0,0,0,0
001208,华菱线缆,2021,1,1,2,1,0,1,5
001209,洪兴股份,2021,3,0,0,0,0,28,28
001210,金房节能,2021,1,0,2,4,0,0,6
001211,双枪科技,2021,4,0,1,5,0,28,34
001212,中旗新材,2021,0,0,0,0,0,2,2
001213,中铁特货,2021,0,0,0,0,0,0,0
001215,千味央厨,2021,1,0,0,0,0,5,5
001216,华瓷股份,2021,0,0,0,0,0,2,2
001217,华尔泰,2021,0,0,0,0,0,0,0
001218,丽臣实业,2021,0,0,0,0,0,0,0
001219,青岛食品,2021,1,0,0,1,0,4,5
001227,兰州银行,2021,0,0,0,0,0,0,0
001234,泰慕士,2021,0,0,0,0,0,0,0
001267,汇绿生态,2021,0,0,0,0,0,0,0
001288,运机集团,2021,1,0,3,3,0,0,6
001289,龙源电力,2021,0,0,0,0,0,0,0
001296,长江材料,2021,0,0,0,0,0,0,0
001313,粤海饲料,2021,0,0,0,0,0,1,1
001317,三羊马,2021,0,0,0,0,0,0,0
001696,宗申动力,2021,0,0,0,0,0,0,0
001872,招商港口,2021,0,0,0,0,0,0,0
001896,豫能控股,2021,0,0,0,0,0,0,0
001914,招商积余,2021,0,0,0,0,0,0,0
001965,招商公路,2021,0,0,0,0,0,0,0
001979,招商蛇口,2021,0,0,0,0,0,0,0
002001,新和成,2021,0,0,0,0,0,0,0
002002,鸿达兴业,2021,0,0,0,0,0,0,0
002003,伟星股份,2021,0,0,0,0,0,0,0
002004,华邦健康,2021,0,0,0,0,0,0,0
002005,ST德豪,2021,0,0,0,0,0,1,1
002006,精功科技,2021,1,3,1,2,0,0,6
002007,华兰生物,2021,0,0,0,0,0,0,0
002008,大族激光,2021,0,0,0,0,0,0,0
002009,天奇股份,2021,0,0,0,0,0,0,0
002010,传化智联,2021,0,0,0,0,0,0,0
002011,盾安环境,2021,0,0,0,1,0,2,3
002012,凯恩股份,2021,2,3,6,0,0,6,15
002013,中航机电,2021,0,0,1,0,0,1,2
002014,永新股份,2021,0,0,0,0,0,2,2
002015,协鑫能科,2021,0,0,0,0,0,0,0
002016,世荣兆业,2021,0,0,0,0,0,4,4
002017,东信和平,2021,6,1,3,28,1,5,38
002019,亿帆医药,2021,0,0,0,0,0,0,0
002020,京新药业,2021,0,0,0,0,0,2,2
002021,ST中捷,2021,1,0,2,2,0,0,4
002022,＊ST科华,2021,0,0,0,0,0,0,0
002023,海特高新,2021,1,4,2,2,0,0,8
002024,苏宁易购,2021,0,0,0,0,0,0,0
002025,航天电器,2021,2,3,6,5,0,3,17
002026,山东威达,2021,0,0,0,0,0,0,0
002027,分众传媒,2021,3,0,2,12,0,5,19
002028,思源电气,2021,0,0,0,0,0,0,0
002029,七匹狼,2021,0,0,0,0,0,0,0
002030,达安基因,2021,0,0,0,0,0,0,0
002031,巨轮智能,2021,0,0,1,0,0,0,1
002032,苏泊尔,2021,1,0,2,0,0,6,8
002033,丽江股份,2021,1,0,0,0,0,6,6
002034,旺能环境,2021,0,0,0,0,0,0,0
002035,华帝股份,2021,1,1,0,1,0,8,10
002036,联创电子,2021,0,0,0,0,0,0,0
002037,保利联合,2021,0,0,0,0,0,0,0
002038,双鹭药业,2021,0,0,0,0,0,0,0
002039,黔源电力,2021,0,0,0,0,0,0,0
002040,南京港,2021,0,0,0,0,0,0,0
002041,登海种业,2021,0,0,0,0,0,2,2
002042,华孚时尚,2021,0,0,0,0,0,0,0
002043,兔宝宝,2021,4,1,4,3,0,21,29
002044,美年健康,2021,0,0,0,0,0,0,0
002045,国光电器,2021,4,4,2,1,3,6,16
002046,国机精工,2021,0,0,0,0,0,0,0
002047,宝鹰股份,2021,0,0,0,0,0,0,0
002048,宁波华翔,2021,0,0,0,0,0,0,0
002049,紫光国微,2021,4,2,1,12,2,4,21
002050,三花智控,2021,0,0,0,1,0,0,1
002051,中工国际,2021,2,2,8,2,0,1,13
002052,＊ST同洲,2021,8,2,11,25,2,6,46
002053,云南能投,2021,0,0,0,0,0,0,0
002054,德美化工,2021,0,0,0,0,0,0,0
002055,得润电子,2021,0,0,0,0,0,0,0
002056,横店东磁,2021,1,0,1,2,0,3,6
002057,中钢天源,2021,0,0,0,0,0,0,0
002058,＊ST威尔,2021,0,0,0,2,0,0,2
002059,云南旅游,2021,0,0,0,0,0,0,0
002060,粤水电,2021,0,0,0,0,0,0,0
002061,浙江交科,2021,0,0,0,0,0,0,0
002062,宏润建设,2021,0,0,1,0,0,0,1
002063,远光软件,2021,76,29,20,26,77,44,196
002064,华峰化学,2021,1,4,1,0,0,0,5
002065,东华软件,2021,0,0,0,0,0,0,0
002066,瑞泰科技,2021,0,0,0,0,0,0,0
002067,景兴纸业,2021,1,0,4,4,0,3,11
002068,黑猫股份,2021,1,0,0,6,0,0,6
002069,獐子岛,2021,0,0,0,0,0,1,1
002072,凯瑞德,2021,0,0,0,0,0,3,3
002073,软控股份,2021,0,0,2,1,0,0,3
002074,国轩高科,2021,0,0,0,0,0,0,0
002075,沙钢股份,2021,0,0,0,0,0,2,2
002076,ST雪莱,2021,1,0,0,0,0,11,11
002077,大港股份,2021,0,0,0,0,0,0,0
002078,太阳纸业,2021,0,0,0,0,0,0,0
002079,苏州固锝,2021,0,0,0,0,0,0,0
002080,中材科技,2021,0,0,0,0,0,0,0
002081,金螳螂,2021,0,0,0,0,0,0,0
002082,万邦德,2021,0,0,0,0,0,0,0
002083,孚日股份,2021,0,0,1,0,0,2,3
002084,海鸥住工,2021,0,0,0,0,0,0,0
002085,万丰奥威,2021,0,0,0,0,0,0,0
002086,ST东洋,2021,0,0,0,0,0,0,0
002087,新野纺织,2021,0,0,0,0,0,0,0
002088,鲁阳节能,2021,0,0,0,0,0,0,0
002089,ST新海,2021,1,2,3,1,0,1,7
002090,金智科技,2021,5,6,8,9,1,8,32
002091,江苏国泰,2021,0,0,0,0,0,0,0
002092,中泰化学,2021,0,0,0,0,0,0,0
002093,国脉科技,2021,29,10,10,151,4,1,176
002094,青岛金王,2021,1,3,4,0,0,3,10
002095,生意宝,2021,4,1,9,1,0,20,31
002096,南岭民爆,2021,0,0,0,0,0,0,0
002097,山河智能,2021,1,3,4,2,0,0,9
002098,浔兴股份,2021,2,0,3,0,0,12,15
002099,海翔药业,2021,0,0,0,0,0,1,1
002100,天康生物,2021,0,0,0,0,0,0,0
002101,广东鸿图,2021,0,1,0,0,0,0,1
002102,ST冠福,2021,0,0,0,0,0,0,0
002103,广博股份,2021,2,0,6,1,0,12,19
002104,恒宝股份,2021,16,3,6,32,10,16,67
002105,信隆健康,2021,0,0,0,0,0,0,0
002106,莱宝高科,2021,1,1,0,1,0,4,6
002107,沃华医药,2021,0,1,0,0,0,2,3
002108,沧州明珠,2021,0,0,0,0,0,0,0
002109,兴化股份,2021,0,0,0,0,0,0,0
002110,三钢闽光,2021,0,0,0,0,0,0,0
002111,威海广泰,2021,0,0,0,0,0,0,0
002112,三变科技,2021,0,0,0,0,0,1,1
002113,ST天润,2021,0,0,0,0,0,0,0
002114,罗平锌电,2021,0,0,0,0,0,0,0
002115,三维通信,2021,2,0,8,2,0,4,14
002116,中国海诚,2021,0,0,2,0,0,0,2
002117,东港股份,2021,13,1,0,2,16,4,23
002118,紫鑫药业,2021,0,0,0,0,0,0,0
002119,康强电子,2021,1,1,2,6,0,0,9
002120,韵达股份,2021,0,0,0,0,0,0,0
002121,科陆电子,2021,0,0,0,0,0,0,0
002122,ST天马,2021,0,0,0,0,0,0,0
002123,梦网科技,2021,5,2,1,6,2,17,28
002124,天邦股份,2021,0,0,0,0,0,0,0
002125,湘潭电化,2021,0,0,0,1,0,1,2
002126,银轮股份,2021,0,0,0,0,0,0,0
002127,南极电商,2021,0,0,0,0,0,0,0
002128,电投能源,2021,0,0,0,0,0,0,0
002129,中环股份,2021,0,0,0,0,0,0,0
002130,沃尔核材,2021,0,0,0,0,0,0,0
002131,利欧股份,2021,6,14,5,0,1,10,30
002132,恒星科技,2021,0,0,0,0,0,0,0
002133,广宇集团,2021,0,0,0,1,0,2,3
002134,天津普林,2021,1,1,1,2,0,0,4
002135,东南网架,2021,2,1,4,6,0,1,12
002136,安纳达,2021,0,0,1,0,0,0,1
002137,实益达,2021,0,0,0,0,0,0,0
002138,顺络电子,2021,2,1,3,6,0,2,12
002139,拓邦股份,2021,4,5,2,18,0,3,28
002140,东华科技,2021,0,0,0,0,0,0,0
002141,贤丰控股,2021,0,0,0,0,0,0,0
002142,宁波银行,2021,0,0,0,0,0,0,0
002144,宏达高科,2021,0,0,0,0,0,3,3
002145,中核钛白,2021,0,0,0,0,0,0,0
002146,荣盛发展,2021,0,0,0,0,0,0,0
002147,＊ST新光,2021,0,0,0,0,0,0,0
002148,北纬科技,2021,20,1,2,97,1,33,134
002149,西部材料,2021,0,0,0,0,0,0,0
002150,通润装备,2021,0,1,1,0,0,0,2
002151,北斗星通,2021,0,0,0,0,0,0,0
002152,广电运通,2021,0,0,0,0,0,0,0
002153,石基信息,2021,0,0,0,0,0,0,0
002154,报喜鸟,2021,1,0,1,0,0,5,6
002155,湖南黄金,2021,0,0,0,0,0,0,0
002156,通富微电,2021,6,10,4,16,1,0,31
002157,正邦科技,2021,0,0,0,0,0,0,0
002158,汉钟精机,2021,0,0,0,0,0,0,0
002159,三特索道,2021,1,0,5,0,0,1,6
002160,常铝股份,2021,0,0,0,0,0,1,1
002161,远望谷,2021,19,1,10,99,2,11,123
002162,悦心健康,2021,0,0,0,0,0,2,2
002163,海南发展,2021,0,0,0,0,0,0,0
002164,宁波东力,2021,0,1,1,0,0,0,2
002165,红宝丽,2021,0,0,0,0,0,0,0
002166,莱茵生物,2021,0,0,0,0,0,0,0
002167,东方锆业,2021,0,0,0,1,0,0,1
002168,惠程科技,2021,0,0,0,0,0,0,0
002169,智光电气,2021,0,0,0,0,0,0,0
002170,芭田股份,2021,4,0,15,7,1,2,25
002171,楚江新材,2021,0,0,0,0,0,0,0
002172,澳洋健康,2021,1,0,0,0,0,9,9
002173,创新医疗,2021,0,0,0,0,0,0,0
002174,游族网络,2021,0,0,0,0,0,0,0
002175,＊ST东网,2021,1,0,3,2,0,0,5
002176,江特电机,2021,0,0,0,0,0,0,0
002177,＊ST御银,2021,5,6,3,2,1,22,34
002178,延华智能,2021,11,7,36,13,0,31,87
002179,中航光电,2021,0,0,3,1,0,0,4
002180,纳思达,2021,0,0,0,0,0,0,0
002181,粤传媒,2021,0,0,0,0,0,0,0
002182,云海金属,2021,0,0,0,0,0,0,0
002183,怡亚通,2021,0,0,0,0,0,0,0
002184,海得控制,2021,0,0,0,0,0,0,0
002185,华天科技,2021,1,4,1,2,0,0,7
002186,全聚德,2021,0,0,0,0,0,2,2
002187,广百股份,2021,1,0,2,1,0,2,5
002188,＊ST巴士,2021,0,0,0,0,0,0,0
002189,中光学,2021,2,5,3,4,0,0,12
002190,成飞集成,2021,0,0,0,0,0,0,0
002191,劲嘉股份,2021,0,0,0,0,0,0,0
002192,融捷股份,2021,0,0,0,0,0,0,0
002193,如意集团,2021,0,0,0,0,0,1,1
002194,武汉凡谷,2021,0,1,0,1,0,0,2
002195,二三四五,2021,11,20,18,3,4,11,56
002196,方正电机,2021,0,0,0,0,0,0,0
002197,证通电子,2021,0,0,0,0,0,0,0
002198,嘉应制药,2021,0,0,0,0,0,0,0
002199,东晶电子,2021,4,3,4,11,1,7,26
002200,ST云投,2021,0,0,0,0,0,0,0
002201,正威新材,2021,0,0,0,0,0,0,0
002202,金风科技,2021,0,0,0,0,0,0,0
002203,海亮股份,2021,0,0,0,1,0,1,2
002204,大连重工,2021,0,0,0,0,0,0,0
002205,国统股份,2021,0,0,0,0,0,0,0
002206,海利得,2021,0,0,0,0,0,0,0
002207,准油股份,2021,0,0,0,1,0,0,1
002208,合肥城建,2021,0,0,1,0,0,0,1
002209,达意隆,2021,1,4,2,0,0,0,6
002210,飞马国际,2021,1,0,2,1,0,3,6
002211,宏达新材,2021,0,0,0,0,0,0,0
002212,天融信,2021,0,0,0,0,0,0,0
002213,大为股份,2021,0,0,0,0,0,0,0
002214,大立科技,2021,3,9,7,2,0,3,21
002215,诺普信,2021,0,0,0,0,0,0,0
002216,三全食品,2021,0,0,0,0,0,1,1
002217,合力泰,2021,0,0,0,0,0,0,0
002218,拓日新能,2021,0,0,0,0,0,2,2
002219,＊ST恒康,2021,0,0,0,0,0,0,0
002221,东华能源,2021,1,0,2,1,0,6,9
002222,福晶科技,2021,0,1,2,0,0,0,3
002223,鱼跃医疗,2021,2,2,1,1,0,11,15
002224,三力士,2021,0,0,0,0,0,0,0
002225,濮耐股份,2021,0,0,0,0,0,0,0
002226,江南化工,2021,0,0,0,0,0,0,0
002227,奥特迅,2021,0,1,1,0,0,0,2
002228,合兴包装,2021,2,1,0,1,0,14,16
002229,鸿博股份,2021,4,0,0,8,4,0,12
002230,科大讯飞,2021,0,0,0,0,0,0,0
002231,奥维通信,2021,1,0,1,5,0,0,6
002232,启明信息,2021,2,2,3,0,1,3,9
002233,塔牌集团,2021,0,0,0,0,0,0,0
002234,民和股份,2021,0,2,0,0,0,0,2
002235,安妮股份,2021,22,5,23,2,24,0,54
002236,大华股份,2021,0,0,0,0,0,0,0
002237,恒邦股份,2021,0,0,0,0,0,0,0
002238,天威视讯,2021,0,0,0,0,0,0,0
002239,奥特佳,2021,0,0,0,0,0,0,0
002240,盛新锂能,2021,0,0,0,0,0,0,0
002241,歌尔股份,2021,0,0,0,0,0,0,0
002242,九阳股份,2021,2,6,2,0,0,8,16
002243,力合科创,2021,0,0,0,0,0,0,0
002244,滨江集团,2021,0,0,0,0,0,0,0
002245,蔚蓝锂芯,2021,1,0,1,0,0,4,5
002246,北化股份,2021,0,0,0,0,0,0,0
002247,聚力文化,2021,0,0,1,0,0,0,1
002248,华东数控,2021,0,0,1,0,0,0,1
002249,大洋电机,2021,0,0,0,0,0,0,0
002250,联化科技,2021,0,0,0,0,0,0,0
002251,步步高,2021,0,0,0,0,0,0,0
002252,上海莱士,2021,0,0,0,0,0,0,0
002253,川大智胜,2021,9,19,34,2,0,6,61
002254,泰和新材,2021,0,0,0,0,0,2,2
002255,海陆重工,2021,0,0,0,0,0,0,0
002256,兆新股份,2021,0,0,0,0,0,0,0
002258,利尔化学,2021,0,0,0,0,0,0,0
002259,ST升达,2021,0,0,0,0,0,1,1
002260,＊ST德奥,2021,0,0,0,0,0,1,1
002261,拓维信息,2021,0,0,0,0,0,0,0
002262,恩华药业,2021,0,0,0,0,0,0,0
002263,大东南,2021,0,0,0,0,0,1,1
002264,新华都,2021,5,1,3,0,0,39,43
002265,西仪股份,2021,0,0,0,0,0,0,0
002266,浙富控股,2021,0,0,0,0,0,0,0
002267,陕天然气,2021,1,2,1,0,0,0,3
002268,卫士通,2021,0,0,0,0,0,0,0
002269,美邦服饰,2021,2,0,3,0,1,4,8
002270,华明装备,2021,1,1,1,0,0,2,4
002271,东方雨虹,2021,0,0,0,0,0,0,0
002272,川润股份,2021,1,0,1,3,0,0,4
002273,水晶光电,2021,3,4,2,4,0,13,23
002274,华昌化工,2021,0,0,0,0,0,0,0
002275,桂林三金,2021,0,0,0,0,0,0,0
002276,万马股份,2021,1,2,4,2,0,2,10
002277,友阿股份,2021,2,1,1,1,1,7,11
002278,神开股份,2021,1,3,2,2,0,0,7
002279,久其软件,2021,6,4,21,10,1,7,43
002280,联络互动,2021,12,0,2,5,0,92,99
002281,光迅科技,2021,0,1,1,1,0,0,3
002282,博深股份,2021,0,0,0,0,0,0,0
002283,天润工业,2021,1,1,0,2,0,1,4
002284,亚太股份,2021,1,3,0,0,0,0,3
002285,世联行,2021,0,0,0,0,0,0,0
002286,保龄宝,2021,0,0,0,0,0,1,1
002287,奇正藏药,2021,0,0,0,0,0,0,0
002288,超华科技,2021,0,0,0,0,0,0,0
002289,宇顺电子,2021,4,1,2,3,2,15,23
002290,禾盛新材,2021,0,0,0,0,0,0,0
002291,星期六,2021,0,0,0,0,0,0,0
002292,奥飞娱乐,2021,0,0,0,0,0,0,0
002293,罗莱生活,2021,0,0,0,0,0,0,0
002294,信立泰,2021,0,0,0,0,0,0,0
002295,精艺股份,2021,2,0,0,0,3,2,5
002296,辉煌科技,2021,1,3,5,1,0,1,10
002297,博云新材,2021,0,0,0,0,0,0,0
002298,中电兴发,2021,0,0,0,0,0,0,0
002299,圣农发展,2021,0,0,0,0,0,0,0
002300,太阳电缆,2021,0,1,0,0,0,0,1
002301,齐心集团,2021,0,0,0,0,0,0,0
002302,西部建设,2021,0,0,0,0,0,0,0
002303,美盈森,2021,0,0,0,0,0,0,0
002304,洋河股份,2021,0,0,0,0,0,1,1
002305,南国置业,2021,0,0,1,0,0,0,1
002306,中科云网,2021,0,0,0,0,0,2,2
002307,北新路桥,2021,0,0,0,0,0,0,0
002308,威创股份,2021,1,3,3,0,0,4,10
002309,中利集团,2021,0,0,0,0,0,0,0
002310,东方园林,2021,0,0,0,0,0,0,0
002311,海大集团,2021,0,0,0,0,0,0,0
002312,川发龙蟒,2021,0,0,0,0,0,0,0
002313,日海智能,2021,0,0,0,0,0,0,0
002314,南山控股,2021,0,0,0,0,0,0,0
002315,焦点科技,2021,8,2,2,7,0,54,65
002316,＊ST亚联,2021,0,0,0,0,0,0,0
002317,众生药业,2021,0,0,0,0,0,0,0
002318,久立特材,2021,0,0,0,0,0,0,0
002319,乐通股份,2021,0,0,2,0,0,1,3
002320,海峡股份,2021,0,0,0,0,0,0,0
002321,＊ST华英,2021,0,0,0,0,0,0,0
002322,理工能科,2021,6,4,9,13,0,16,42
002323,＊ST雅博,2021,3,3,3,8,0,3,17
002324,普利特,2021,0,1,0,1,0,1,3
002325,洪涛股份,2021,0,0,0,0,0,0,0
002326,永太科技,2021,0,0,0,0,0,0,0
002327,富安娜,2021,0,0,0,0,0,0,0
002328,新朋股份,2021,0,0,1,0,0,3,4
002329,皇氏集团,2021,0,0,0,0,0,0,0
002330,得利斯,2021,0,0,0,0,0,1,1
002331,皖通科技,2021,0,0,0,0,0,0,0
002332,仙琚制药,2021,0,0,0,0,0,2,2
002333,罗普斯金,2021,2,1,6,4,0,2,13
002334,英威腾,2021,0,0,0,0,0,0,0
002335,科华数据,2021,0,0,0,0,0,0,0
002336,人人乐,2021,2,0,0,0,0,14,14
002337,赛象科技,2021,2,1,2,11,0,1,15
002338,奥普光电,2021,0,1,1,0,0,0,2
002339,积成电子,2021,2,0,3,11,0,4,18
002340,格林美,2021,0,0,0,0,0,0,0
002341,新纶新材,2021,0,0,0,0,0,0,0
002342,巨力索具,2021,0,0,0,0,0,0,0
002343,慈文传媒,2021,0,0,0,0,0,1,1
002344,海宁皮城,2021,1,0,2,0,0,6,8
002345,潮宏基,2021,0,0,1,0,0,3,4
002346,柘中股份,2021,1,2,2,0,0,2,6
002347,泰尔股份,2021,1,1,4,0,0,0,5
002348,高乐股份,2021,4,5,8,6,0,9,28
002349,精华制药,2021,0,0,0,0,0,1,1
002350,北京科锐,2021,2,1,2,7,0,1,11
002351,漫步者,2021,3,5,2,2,0,11,20
002352,顺丰控股,2021,0,0,0,0,0,0,0
002353,杰瑞股份,2021,0,0,0,0,0,0,0
002354,天娱数科,2021,0,0,0,0,0,0,0
002355,兴民智通,2021,1,1,4,0,0,5,10
002356,＊ST赫美,2021,0,0,0,0,0,0,0
002357,富临运业,2021,0,0,0,0,0,0,0
002358,ST森源,2021,1,0,3,4,0,1,8
002360,同德化工,2021,0,0,0,0,0,0,0
002361,神剑股份,2021,0,0,0,0,0,0,0
002362,汉王科技,2021,20,63,41,2,0,8,114
002363,隆基机械,2021,1,2,1,0,0,0,3
002364,中恒电气,2021,2,1,7,7,0,1,16
002365,永安药业,2021,0,0,0,0,0,0,0
002366,＊ST海核,2021,0,0,0,0,0,1,1
002367,康力电梯,2021,2,0,2,12,0,0,14
002368,太极股份,2021,0,0,0,0,0,0,0
002369,卓翼科技,2021,0,0,0,0,0,0,0
002370,亚太药业,2021,0,0,0,0,0,0,0
002371,北方华创,2021,1,2,0,1,0,0,3
002372,伟星新材,2021,0,0,1,0,0,2,3
002373,千方科技,2021,0,0,0,0,0,0,0
002374,中锐股份,2021,0,0,0,0,0,0,0
002375,亚厦股份,2021,0,0,0,0,0,0,0
002376,新北洋,2021,0,0,0,0,0,0,0
002377,国创高新,2021,1,0,6,0,0,4,10
002378,章源钨业,2021,0,0,0,0,0,1,1
002379,宏创控股,2021,0,0,0,0,0,0,0
002380,科远智慧,2021,2,5,3,3,0,1,12
002381,双箭股份,2021,1,1,0,2,0,0,3
002382,蓝帆医疗,2021,0,0,0,0,0,0,0
002383,合众思壮,2021,0,0,0,0,0,0,0
002384,东山精密,2021,2,3,4,2,0,3,12
002385,大北农,2021,0,0,0,0,0,0,0
002386,天原股份,2021,0,0,1,0,0,1,2
002387,维信诺,2021,0,0,0,0,0,0,0
002388,新亚制程,2021,0,0,0,1,0,1,2
002389,航天彩虹,2021,0,0,0,0,0,0,0
002390,信邦制药,2021,0,0,0,0,0,0,0
002391,长青股份,2021,0,0,0,0,0,0,0
002392,北京利尔,2021,0,0,0,0,0,0,0
002393,力生制药,2021,0,0,0,0,0,0,0
002394,联发股份,2021,0,0,0,0,0,0,0
002395,双象股份,2021,0,0,0,0,0,0,0
002396,星网锐捷,2021,8,7,13,23,1,5,49
002397,梦洁股份,2021,2,2,3,0,0,11,16
002398,垒知集团,2021,0,0,0,0,0,0,0
002399,海普瑞,2021,0,0,0,0,0,0,0
002400,省广集团,2021,1,0,2,0,0,9,11
002401,中远海科,2021,16,9,26,18,10,7,70
002402,和而泰,2021,0,0,0,0,0,0,0
002403,爱仕达,2021,3,5,3,2,0,12,22
002404,嘉欣丝绸,2021,2,0,1,0,2,4,7
002405,四维图新,2021,0,0,0,0,0,0,0
002406,远东传动,2021,0,0,0,0,0,0,0
002407,多氟多,2021,0,0,0,0,0,0,0
002408,齐翔腾达,2021,0,0,1,1,0,1,3
002409,雅克科技,2021,0,0,0,0,0,0,0
002410,广联达,2021,0,0,0,0,0,0,0
002411,延安必康,2021,0,0,0,0,0,0,0
002412,汉森制药,2021,0,0,0,0,0,0,0
002413,雷科防务,2021,0,0,0,0,0,0,0
002414,高德红外,2021,4,13,1,4,0,5,23
002415,海康威视,2021,0,0,0,0,0,0,0
002416,爱施德,2021,4,0,0,6,0,29,35
002417,深南股份,2021,8,7,25,5,1,19,57
002418,康盛股份,2021,0,0,0,0,0,0,0
002419,天虹股份,2021,0,0,0,0,0,0,0
002420,毅昌科技,2021,1,1,2,0,0,1,4
002421,达实智能,2021,0,0,0,0,0,0,0
002422,科伦药业,2021,0,0,0,0,0,0,0
002423,中粮资本,2021,3,2,2,1,2,8,15
002424,贵州百灵,2021,0,0,1,0,0,1,2
002425,凯撒文化,2021,0,1,0,0,0,2,3
002426,胜利精密,2021,0,0,0,0,0,2,2
002427,ST尤夫,2021,0,0,0,0,0,0,0
002428,云南锗业,2021,0,1,1,0,0,0,2
002429,兆驰股份,2021,0,0,0,0,0,0,0
002430,杭氧股份,2021,0,0,0,0,0,0,0
002431,棕榈股份,2021,0,0,0,0,0,0,0
002432,九安医疗,2021,6,1,0,28,0,16,45
002433,太安堂,2021,1,0,0,1,0,8,9
002434,万里扬,2021,1,1,2,2,0,0,5
002435,长江健康,2021,0,0,0,0,0,0,0
002436,兴森科技,2021,0,0,0,0,0,0,0
002437,誉衡药业,2021,0,0,1,0,0,0,1
002438,江苏神通,2021,0,0,0,0,0,0,0
002439,启明星辰,2021,0,0,0,0,0,0,0
002440,闰土股份,2021,0,0,0,0,0,0,0
002441,众业达,2021,2,1,1,3,0,14,19
002442,龙星化工,2021,0,0,1,0,0,0,1
002443,金洲管道,2021,1,1,1,3,0,2,7
002444,巨星科技,2021,0,0,0,0,0,0,0
002445,中南文化,2021,0,0,0,0,0,0,0
002446,盛路通信,2021,2,1,1,5,0,5,12
002447,＊ST晨鑫,2021,2,1,1,1,0,12,15
002448,中原内配,2021,0,0,2,1,0,0,3
002449,国星光电,2021,1,1,0,2,0,5,8
002451,摩恩电气,2021,1,0,0,0,0,6,6
002452,长高电新,2021,0,1,1,0,0,1,3
002453,华软科技,2021,0,0,0,0,0,0,0
002454,松芝股份,2021,0,0,0,0,0,3,3
002455,百川股份,2021,0,0,0,0,0,1,1
002456,欧菲光,2021,0,0,0,0,0,0,0
002457,青龙管业,2021,0,0,2,0,0,0,2
002458,益生股份,2021,0,0,0,0,0,0,0
002459,晶澳科技,2021,0,0,0,0,0,0,0
002460,赣锋锂业,2021,0,0,0,0,0,0,0
002461,珠江啤酒,2021,1,0,0,0,0,7,7
002462,嘉事堂,2021,1,0,0,1,0,7,8
002463,沪电股份,2021,1,5,1,1,0,0,7
002464,＊ST众应,2021,4,0,2,0,1,24,27
002465,海格通信,2021,3,5,4,7,0,2,18
002466,天齐锂业,2021,0,0,0,0,0,0,0
002467,二六三,2021,9,11,5,14,5,4,39
002468,申通快递,2021,5,3,8,8,0,22,41
002469,三维化学,2021,0,0,0,0,0,0,0
002470,ST金正,2021,0,0,0,0,0,0,0
002471,中超控股,2021,0,0,0,0,0,0,0
002472,双环传动,2021,0,1,0,0,0,0,1
002473,＊ST圣莱,2021,0,1,0,0,0,0,1
002474,榕基软件,2021,25,15,72,49,9,3,148
002475,立讯精密,2021,0,0,0,0,0,0,0
002476,宝莫股份,2021,0,0,0,0,0,1,1
002478,常宝股份,2021,0,0,0,0,0,0,0
002479,富春环保,2021,1,1,0,1,1,0,3
002480,新筑股份,2021,0,0,1,0,0,0,1
002481,双塔食品,2021,0,0,0,0,0,0,0
002482,广田集团,2021,0,0,0,0,0,0,0
002483,润邦股份,2021,0,0,0,0,0,0,0
002484,江海股份,2021,0,0,0,0,0,1,1
002485,＊ST雪发,2021,2,0,0,0,2,2,4
002486,嘉麟杰,2021,0,0,0,0,0,0,0
002487,大金重工,2021,0,0,0,0,0,0,0
002488,金固股份,2021,3,0,0,1,3,4,8
002489,浙江永强,2021,2,1,1,0,0,11,13
002490,山东墨龙,2021,0,0,0,0,0,0,0
002491,通鼎互联,2021,3,2,6,5,0,10,23
002492,恒基达鑫,2021,0,1,0,0,0,0,1
